Username,ID,Gender,Age,Education,Race,Fluent,AgeEnglish,Country,consent
Test,nfw4kwm8co,Male,30,"Graduate degree (Masters, Doctorate, etc.)",White,Yes,1,USA,on
TEST,w13tchlrzz,Male,30,"Bachelors degree",White,Yes,0,USA,on
w10026941,o7aoiq63b9,Male,30,"Bachelors degree",White,Yes,0,USA,on
TEST,l8vt5apwtl,Male,30,"Bachelors degree",White,Yes,0,USA,on
TEST,xkbt4s6d49,Male,31,"Graduate degree (Masters, Doctorate, etc.)",White,Yes,0,USA,on
TEST,tbfldhhkmr,Male,31,"Graduate degree (Masters, Doctorate, etc.)",White,Yes,0,USA,on
M20232024_addr,koukz2w9bn,Male,26,"Some College, no degree",White,Yes,0,"United States",on
M12345679_abc,jgrvsxzfrd,Male,25,"Some College, no degree",Black,Yes,0,"United States",on
MTEST,ul5itm4eo2,Male,25,"Some College, no degree",Black,Yes,0,"United States",on
test_npm,7jsljx5ee6,Male,30,"Graduate degree (Masters, Doctorate, etc.)",White,Yes,0,,on
m123,kq4jvoh112,Male,27,"Bachelors degree",White,Yes,0,"USA ",on
M20277369_edm,h3azd5c96x,Female,30,"Associates degree",Other/unknown,Yes,0,"USA ",on
M20299691_mmc,jea1955wyu,Female,20,"Some College, no degree",White,Yes,0,"United States",on
M20317864_jrm,jpt16gzstt,Female,18,"Some High School",White,Yes,0,"United States",on
M20317864_jrm,i1azoujjv5,Female,18,"Some High School",White,Yes,0,"United States",on
M20317867AKS,s3xuqfv888,Female,17,"Some High School",White,Yes,0,"United States",on
M20317867AKS,s3xuqfv888,Female,17,"Some High School",White,Yes,0,"United States",on
M20317867AKS,jrfexy86wu,Female,17,"Some High School",White,Yes,0,"United States",on
M20320659R.W.,86fexzx4z9,Male,18,"Some College, no degree",White,Yes,0,"United States",on
M20335930SH,msqoupelo2,Female,19,"Some College, no degree","Asian/Pacific Islander",Yes,0,"United States of America ",on
M20321262JLM,czb953pn2a,Female,19,"High School Graduate",White,Yes,0,"United States",on
M20321214GY,3pmunruds3,Female,18,"Some College, no degree","Asian/Pacific Islander",Yes,0,"United States",on
M20332017_dj,vu978svhri,Female,18,"High School Graduate",Other/unknown,Yes,5,"United States",on
M20265671NC,ev3h0365dd,Female,22,"Some College, no degree",White,Yes,0,"Wichita county",on
M20284644,5p4xvytrdj,Female,22,"Some College, no degree",Other/unknown,Yes,0,"United States",on
M20321883KO,a5mspy55b3,Female,19,"Some College, no degree",White,Yes,0,"United States",on
M20306804_ah,fh12d92ofj,Female,20,"Some College, no degree",Other/unknown,Yes,0,"United States",on
M20322318,24376i89ej,Female,18,"Some College, no degree",White,Yes,0,"United States",on
20319692CL,svbo33f30c,Female,18,"Some College, no degree",White,Yes,0,"United States",on
M20325706DM,gzrm0b48hm,Female,18,"Some College, no degree",Black,Yes,0,"United States",on
M20319628,7e1uoo4auq,Female,19,"High School Graduate",Other/unknown,Yes,1,"United States",on
M20300205_la,3ncxgu16h3,Female,21,"Some College, no degree",White,Yes,2,"South Africa",on
M20319817_rcn,7g560up0mp,Female,18,"Some College, no degree",White,Yes,0,"United States",on
M20332017!DJ,rrov4mq4kh,Female,18,"Some High School",Other/unknown,Yes,5,"United States",on
M20251217_DWR,89u2bp940t,Male,24,"Some College, no degree",White,Yes,0,"United States",on
M20296621_sf,hsdkqejmnu,Female,21,"Associates degree",White,Yes,0,"United States of America",on
M20323332DKV,5u2tsqkt21,Female,28,"High School Graduate",Other/unknown,Yes,4,"United States",on
M20317687!,ifrm3dbp60,Female,17,"Some High School",Other/unknown,Yes,4,"United States",on
M20317687!,au36s6agif,Female,17,"Some High School",Other/unknown,Yes,4,"United States",on
M20332440!AH,jjjxrnz7mq,Female,17,"Some High School",Other/unknown,Yes,4,"united states",on
M20332440!AH,jjjxrnz7mq,Female,17,"Some High School",Other/unknown,Yes,4,"united states",on
M20317658AD,3cyuhezgw9,Female,17,"Some High School",White,Yes,0,"United States ",on
M20344836,a20ftw51ma,Male,20,"Some College, no degree",White,Yes,0,Travis,on
M20327105KS,pv0409dg4r,Female,19,"Some College, no degree",White,Yes,0,"united states",on
M20302173_aoh,y1keom70y5,Female,19,"Associates degree",Black,Yes,0,"United States",on
M20333447_MHT,sxdlq9phtq,Male,17,"High School Graduate",Black,Yes,0,"United States of America",on
M20332362CL,7ss2s3cnwe,Female,18,"High School Graduate",Other/unknown,Yes,4,"Venezuela ",on
m20312812_EGB,nvl4o41c2a,Female,19,"Some College, no degree",White,Yes,0,"United States",on
blipbloop,zzm5kyzlog,Male,18,"Bachelors degree",White,Yes,0,usa,on
M20316895KC,jinx998rrm,Male,18,"Some College, no degree",White,Yes,0,"United States of America ",on
M20316040,cizfklfxgz,Male,19,"Some College, no degree",White,Yes,0,USA,on
M20331863_TL,wt8st3gr7m,Male,18,"Some High School",Other/unknown,Yes,5-6,"United States",on
M20317869_CDT,m5ibuqoxzc,Female,18,"High School Graduate",White,Yes,,"United States",on
igutierrez0806I.G,8hu30ebtkq,Male,17,"Some College, no degree","American Indian/Alaskan Native",Yes,8,USA,on
M20330209_AS,au3vprsrue,Male,18,"Some College, no degree",Other/unknown,Yes,2-3,"United States",on
M2O314646KFD,h82r2lgpq7,Female,20,"High School Graduate",White,Yes,0,"United States",on
M20314646KFD,odkne0ynmf,Female,20,"High School Graduate",White,Yes,0,"United States",on
M20309295_tbg,742bjuhy2t,Female,20,"Some College, no degree","Asian/Pacific Islander",Yes,0,U.S.A,on
M20329834RH,4m8y1l5u3i,Male,18,"High School Graduate",Other/unknown,Yes,7,"United States",on
M20332117,4igbq6pvnc,Female,18,"Some College, no degree",White,Yes,0,"United States",on
M20332352SE,k8a8rmbu8j,Female,19,"High School Graduate",Black,Yes,2,"United States of America ",on
M20337415AM,7uuzujhyad,Female,37,"High School Graduate",Black,Yes,2,Zimbabwe,on
M20319488_IDH,00k4znw8ej,Female,19,"High School Graduate",White,Yes,0,"United States",on
M20299351DV,wiqrztkvxk,Female,21,"Some College, no degree",White,Yes,3,"united states",on
M20331541,504e6pwr17,Female,19,"Some College, no degree",Other/unknown,Yes,4,Mexico,on
M20320375,9cykfl3o9w,Female,23,"Bachelors degree","Asian/Pacific Islander",Yes,8,Bangladesh,on
M20323068andEC,svciqq0ywc,Male,19,"Some College, no degree",Other/unknown,Yes,0,"United States",on
M20320723_BB,8tkemxm2i3,Female,19,"High School Graduate",Black,Yes,0,"United States",on
m20327605,amhb6yxu6h,Male,19,"Some College, no degree","American Indian/Alaskan Native",Yes,7,USA,on
M20333934_IEA,akvc23f9bf,Female,18,"High School Graduate",White,Yes,0,"United States",on
M20327179,nw6zeyqzic,Female,19,"Some College, no degree",White,Yes,1,"United States",on
M20340226_GG,g3lcwe79k0,Female,18,"High School Graduate",White,Yes,0,"United States",on
M20335355MK,xcqmf9mei9,Female,19,"Some College, no degree",White,Yes,8,"United States of America",on
M20332064_sb,8mztsfr91p,Female,18,"High School Graduate",White,Yes,2,"United States",on
M20332017DJ,t8tldw3253,Female,18,"Some High School",Other/unknown,Yes,5,"United States",on
M20340225_NS,b87i685rnc,Female,18,"High School Graduate",White,Yes,5,USA,on
M20301524_EA,bj720uy0ir,Male,20,"Some College, no degree",Other/unknown,No,5,Mexico,on
M20317880SNH,v18ok7amql,Female,19,"Bachelors degree",Black,Yes,4,USA,on
M20320723,9jszqqewx0,Female,19,"High School Graduate",Black,Yes,0,"United States",on
cooforah0923,egaz1a0e5x,Female,19,"Bachelors degree",Black,Yes,0,"United States",on
20325078EM,6fbo0ae6kj,Female,19,"Some College, no degree",White,Yes,1,,on
M20324713SMB,uoxolll1e4,Female,18,"High School Graduate",White,Yes,0,"United States",on
M20335990,ehvj4ifkkj,Female,18,"Bachelors degree","Asian/Pacific Islander",Yes,5,Nepal,on
M20306887_CDD,gxub40tpdo,Female,20,"High School Graduate",White,Yes,0,"United States of America",on
M20327180_JY,bziio169gd,Male,19,"High School Graduate","Asian/Pacific Islander",Yes,16,"South Korea",on
M20301992,ybtq75071i,Female,19,"High School Graduate",Other/unknown,Yes,3,"United States",on
M20315356JN,hcq7kc4zt4,Female,19,"Some College, no degree",Black,Yes,0,"United States",on
M20327916ARR,gkb2q7e0pr,Female,19,"Some College, no degree",White,Yes,0,USA,on
M20298728_LB,8uc5gof5r7,Male,21,"Some College, no degree",White,Yes,3,"United States",on
M20330893_AB,qdlqnwpsf9,Male,18,"Some College, no degree",Other/unknown,Yes,6,"United States of America",on
M20332102,0qrx35ilss,Female,22,"High School Graduate","Asian/Pacific Islander",No,5,Nepal,on
M20335162,zhfw94rlgq,Female,21,"High School Graduate","Asian/Pacific Islander",Yes,5,"United States",on
m20265671NC,825lq2d9r7,Female,22,"Some College, no degree",White,Yes,0,"Wichita county",on
M20320861,trmeiasgje,Female,19,"Some College, no degree",Black,Yes,0,"United states of America",on
M20335163AB,lnigkdd3o4,Female,19,"Some College, no degree",Black,Yes,0,"United States",on
M20322261_NL,jc0b2lepkg,Female,18,"Some College, no degree",White,Yes,6,"United States",on
M20026000_JH,c8vnnokv61,Female,32,"Some College, no degree",White,Yes,0,USA,on
M20303470_do,3s0zpvyte9,Male,18,"Some College, no degree",White,Yes,0,"United States",on
M20321455HG,4f8rne99cs,Female,19,"Some College, no degree",White,Yes,0,"United States of America ",on
M20324737PH,9ndyv3c1gi,Female,19,"Some College, no degree",White,Yes,0,"United States",on
M20319728_JLH,5tdj9onmb9,Male,21,"Some College, no degree",White,Yes,0,"United States",on
M20335778_SIM,jb6xfp86t8,Female,22,"High School Graduate","Asian/Pacific Islander",Yes,5,Nepal,on
M20301216TG,bn5unh0qzi,Male,19,"Some College, no degree",White,Yes,0,America,on
M20288446A.T,becwbl36uv,Female,21,"Some College, no degree",Black,Yes,0,"united states",on
m20307848,nqumcod70p,Male,20,"Some College, no degree",Black,Yes,0,"United States of America",on
M20288667,s0zt13bbvy,Male,22,"Some College, no degree",White,Yes,0,"United States",on
M20288667,ei9er6wqqf,Male,22,"Some College, no degree",White,Yes,0,"United States",on
M20288667,v685g28jst,Male,22,"Some College, no degree",White,Yes,0,"United States",on
M20322966_BJC,j4frn97q71,Female,19,"Some College, no degree","American Indian/Alaskan Native",Yes,0,"United States",on
M20317671ajb,wkthtiv0yg,Female,18,"High School Graduate",Black,Yes,0,"United States",on
M20316582!_NDP,va6skrbk4v,Female,19,"Some College, no degree",Black,Yes,0,"United States",on
M20344049!,8guxbltr5b,Male,20,"Some College, no degree",White,Yes,0,"United States",on
M20317660_HDM,34r0gibpjx,Female,18,"Some High School",White,Yes,0,"United States",on
M20310742_KLB,udd7jw4ghj,Male,20,"High School Graduate",White,Yes,0,"UNITED STATES",on
M20330442_tps,t52p5j50pd,Female,19,"Associates degree",White,Yes,0,"United States",on
M20329777,g13md11mcr,Male,19,"Some College, no degree",Black,Yes,0,"United States",on
M20336685_amn,llgld6m7o7,Female,20,"Some College, no degree",Black,Yes,0,"United States ",on
M20318781AW,roo4n8xpve,Female,20,"Some College, no degree",Black,Yes,0,"United States",on
M20343559_cbj,2j3rv2974d,Male,19,"Some College, no degree",White,Yes,0,"United States",on
m203123123SC,zo6m9yqcf0,Male,20,"Some College, no degree",Other/unknown,Yes,5,"United States",on
M20320233!mds,zlcqcvxjj4,Female,19,"Some College, no degree",White,Yes,0,USA,on
M703345AB,mwiysv7kl5,Female,18,"Some College, no degree",White,Yes,0,"United States",on
M20317201JN,l3mtqgudi1,Male,18,"High School Graduate","Asian/Pacific Islander",Yes,0,"United States",on
M20335233_KDS,1xjj7k2c77,Female,18,"Some College, no degree",Black,Yes,0,us,on
M20333764_cg,k9t4noreae,Female,18,"Some College, no degree",White,Yes,0,"United States",on
M20327840_bkc,qx3wtvigrq,Female,28,"Some College, no degree",Black,Yes,0,"United States of America",on
M20310057,i1bflvvxxn,Female,20,"Some College, no degree",White,Yes,0,"United States",on
M20322886,glftkv4b71,Male,19,"High School Graduate",Other/unknown,Yes,0,"United States",on
M20322775_CE,2vu6nd5wcb,Female,18,"Some College, no degree",Other/unknown,Yes,0,"United States of America",on
M20326449_JGJ,s3rr97ty43,Male,18,"Some College, no degree",Black,Yes,0,"United States Of America",on
M20134060_ksp,dbk8hifhnh,Male,29,"High School Graduate",White,Yes,0,USA,on
M20266386ER,9oj495knel,Female,23,"Some College, no degree",White,Yes,0,"United States",on
M20327215_JAW,pzkbq14eim,Female,18,"Some College, no degree",Black,Yes,0,"United States",on
M20338115,om8erd7glo,Female,20,"Bachelors degree","Asian/Pacific Islander",Yes,4,Nepal,on
M20323006_SPS,sqqkair2gk,Female,19,"High School Graduate",Black,Yes,0,"United States",on
M20331829,1lyrbj2r2w,Female,19,"Bachelors degree","Asian/Pacific Islander",Yes,4,Nepal,on
M20296583_kcb,0126srz4q8,Female,20,"Some College, no degree",White,Yes,0,"United States of America",on
M20318781AW,noaw3gd5hy,Female,20,"Some College, no degree",Black,Yes,0,"united states",on
M20336507_mmh,nrpd3b8e7h,Female,19,"Some College, no degree",Black,Yes,0,"United States",on
20326362rlg,n09nehmu3m,Female,19,"Some College, no degree",White,Yes,0,"United States",on
M20331855CT,uu2nu6w5f5,Male,18,"Some College, no degree",White,Yes,0,"United States",on
M20336254,5x6rp427ji,Female,19,"Some College, no degree",White,Yes,0,"United States",on
M20295294,e6t1audhib,Male,21,"Some College, no degree",Other/unknown,Yes,0,"United States",on
M20329786NM,plaxpa9irb,Male,19,"High School Graduate",White,Yes,6,"United States",on
M20324775jer,94kny4bumg,Female,19,"Some College, no degree",White,Yes,0,"United States",on
M20324775JER,8lexqsovf6,Female,19,"Some College, no degree",White,Yes,0,"United States",on
M20331588EH,zuwvmvxmne,Female,19,"High School Graduate",White,Yes,2,"United States",on
M20301942RD,c8w9x9m654,Male,19,"Some College, no degree",White,Yes,0,"United States",on
M20334174!JHM,yi6zncs8yo,Male,18,"High School Graduate",White,Yes,0,"United States of America",on
M20331100_PM,k87yqo470s,Female,20,"Some College, no degree",White,Yes,0,"United States of America",on
M20317488EBS,bvekvsr5uf,Male,18,"Some College, no degree",White,Yes,0,USA,on
20335163AB,tva72rl3bc,Female,19,"Some College, no degree",Black,Yes,0,"United States",on
M20342696ED,x3gah0u4fx,Female,21,"Some College, no degree",White,Yes,5,"United States of America",on
M20336658BhoomiLnu,fcx0faovho,Female,19,"Bachelors degree","Asian/Pacific Islander",Yes,3,India,on
M20302479_PGV,3wnmp6hij7,Female,19,"High School Graduate",White,Yes,5,U.S.A,on
M20318245NRT,6qqighh04k,Other,20,"Some College, no degree",Other/unknown,Yes,0,"United States",on
M20320841JH,bto0grpxe9,Female,19,"Some College, no degree",Black,Yes,0,"United States",on
M20308190O.L.,dm67brwe5i,Female,19,"Some College, no degree",Black,Yes,0,"United States",on
M20322951_MN,fpnixxa8e3,Female,19,"Some College, no degree","Asian/Pacific Islander",Yes,6,Vietnam,on
M20344322,5s9js3w1q6,Female,19,"Some College, no degree","Asian/Pacific Islander",Yes,3,vietnam,on
M20317133AGM,ffriick9p7,Female,19,"High School Graduate",White,Yes,4,"United States",on
M20305802WBF,ak58e77b8i,Male,20,"Some College, no degree",White,Yes,0,"United States",on
M20322610_CRG,3t7luk2uxo,Male,19,"High School Graduate",Other/unknown,Yes,5,"United States",on
M20329786_NM,sojmq7e89v,Male,19,"High School Graduate",White,Yes,6,"United States",on
M20333446!bld,065tsvp51a,Female,18,"Some College, no degree",White,Yes,0,"United States",on
